fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,realized_pixel_fnr,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.999,999,True,0.04695832103502558,0.04695832103502559,0.03266337513923645,11.18,999,176,867.0,44.0,0.05074971164936563,0.07199999999999995,False,0.09382151029748284,0.00911854103343465,0.0,,,0.05951718449960581,43,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,867.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,43,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.1408450372228781,0.1408450372228781,0.0207328163087368,5.432,992,176,867.0,118.0,0.13610149942329874,0.07200000000000006,False,0.2379862700228833,0.0425531914893617,0.0,,,0.1559458572334582,43,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.1408450372228781,0.1408450372228781,0.0207328163087368,5.432,992,176,867.0,118.0,0.13610149942329874,0.07200000000000006,False,0.2379862700228833,0.0425531914893617,0.0,,,0.1559458572334582,43,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,867.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,43,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,867.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,43,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,867.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,43,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,867.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,43,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.997,997,True,0.13590654925882198,0.13590654925882198,0.02560357004404068,7.992,997,176,867.0,112.0,0.12918108419838523,0.06800000000000006,False,0.2151029748283753,0.0547112462006079,0.0,,,0.09480352203836531,43,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.19070678374655647,0.19070678374655647,0.0207328163087368,5.432,992,176,867.0,156.0,0.17993079584775087,0.07200000000000006,False,0.30663615560640733,0.0668693009118541,0.0,,,0.1559458572334582,43,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.765,765,True,,0.47359733099948437,0.016818130388855934,,-1,201,,,,,False,,,,,,0.4196923837768005,43,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.765,765,True,,0.5752083737158364,0.0029939841479063034,,-1,134,,,,,False,,,,,,0.5974579317256238,43,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.765,765,True,,0.4989673748154697,0.009837543591856956,,-1,176,,,,,False,,,,,,0.4443550660859993,43,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.765,765,True,,0.5830964684691408,0.016818130388855934,,-1,201,,,,,False,,,,,,0.4196923837768005,43,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.765,765,True,,0.633192802222653,0.0029939841479063034,,-1,134,,,,,False,,,,,,0.5974579317256238,43,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.765,765,True,,0.57992612473311,0.009837543591856956,,-1,176,,,,,False,,,,,,0.4443550660859993,43,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.6809986100802146,0.010716146789491177,,-1,201,,,,,False,,,,,,0.629332942177797,43,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.7369063772048846,0.0012700214283540845,,-1,134,,,,,False,,,,,,0.795607564019516,43,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.6622615881222166,0.006391676142811775,,-1,176,,,,,False,,,,,,0.6237589238157307,43,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.7782424095807258,0.010716146789491177,,-1,201,,,,,False,,,,,,0.629332942177797,43,person,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.8311349098662532,0.0012700214283540845,,-1,134,,,,,False,,,,,,0.795607564019516,43,rider,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.336,336,True,,0.74947987803937,0.006391676142811775,,-1,176,,,,,False,,,,,,0.6237589238157307,43,bicycle,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.86066712727276,0.005327947437763214,,-1,201,,,,,False,,,,,,0.8515738717842928,43,person,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.8720084641726432,0.0004457015893422067,,-1,134,,,,,False,,,,,,0.9301290381094982,43,rider,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.8509396231739146,0.003048326587304473,,-1,176,,,,,False,,,,,,0.8543726600628777,43,bicycle,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.9383440263072674,0.005327947437763214,,-1,201,,,,,False,,,,,,0.8515738717842928,43,person,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.9744459520578923,0.0004457015893422067,,-1,134,,,,,False,,,,,,0.9301290381094982,43,rider,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.04,40,True,,0.9376094289697231,0.003048326587304473,,-1,176,,,,,False,,,,,,0.8543726600628777,43,bicycle,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,1.0,1000,True,,0.0,1.0,,-1,201,,,,,False,,,,,,0.0,43,person,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,1.0,1000,True,,0.0,1.0,,-1,201,,,,,False,,,,,,0.0,43,person,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,0.998,998,True,,0.04477102055818381,0.04930737242102623,,-1,201,,,,,False,,,,,,0.06299160614982269,43,person,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,0.998,998,True,,0.08619591683382635,0.04930737242102623,,-1,201,,,,,False,,,,,,0.06299160614982269,43,person,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,0.986,986,True,,0.12847974985803645,0.03278959542512894,,-1,201,,,,,False,,,,,,0.14955753171014916,43,person,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,0.986,986,True,,0.19584568452562076,0.03278959542512894,,-1,201,,,,,False,,,,,,0.14955753171014916,43,person,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,201
,,,1.0,1000,True,,0.0,1.0,,-1,134,,,,,False,,,,,,0.0,43,rider,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,,0.0,1.0,,-1,134,,,,,False,,,,,,0.0,43,rider,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,,0.0,1.0,,-1,134,,,,,False,,,,,,0.0,43,rider,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,,0.0,1.0,,-1,134,,,,,False,,,,,,0.0,43,rider,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,0.999,999,True,,0.07071783937455578,0.019121773540973663,,-1,134,,,,,False,,,,,,0.11592710583739589,43,rider,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,0.999,999,True,,0.10628997867803838,0.019121773540973663,,-1,134,,,,,False,,,,,,0.11592710583739589,43,rider,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,43,bicycle,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,43,bicycle,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,43,bicycle,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,43,bicycle,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.991,991,True,,0.14907014544798633,0.020232828333973885,,-1,176,,,,,False,,,,,,0.16482258596150998,43,bicycle,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.991,991,True,,0.21398871015348286,0.020232828333973885,,-1,176,,,,,False,,,,,,0.16482258596150998,43,bicycle,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.998,998,True,0.055891161742928845,0.055891161742928845,0.05021584406495094,13.46,998,207,1404.0,69.0,0.049145299145299144,0.06399999999999995,False,0.08683853459972862,0.009671179883945842,0.0,,,0.0766932683997487,44,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,0.047158141107416465,0.047158141107416465,0.05789630860090256,15.744,999,207,1404.0,54.0,0.038461538461538464,0.06000000000000005,False,0.06784260515603799,0.007736943907156673,0.0,,,0.05477377965068888,44,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.991,991,True,0.13654829018482717,0.13654829018482714,0.03670453652739525,8.996,991,207,1404.0,150.0,0.10683760683760683,0.06000000000000005,False,0.18453188602442333,0.027079303675048357,0.0,,,0.1513288713950797,44,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,0.0893954367994541,0.0893954367994541,0.043487902730703354,11.556,996,207,1404.0,99.0,0.07051282051282051,0.05599999999999994,False,0.12211668928086838,0.017408123791102514,0.0,,,0.10702733562375248,44,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.97,970,True,0.23189622293610418,0.2318962229361042,0.02841002866625786,5.948,970,207,1404.0,261.0,0.1858974358974359,0.07200000000000006,False,0.31614654002713705,0.05415860735009671,0.0,,,0.22950908354073096,44,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,0.21184304744814608,0.21184304744814608,0.030101727694272995,6.304,977,207,1404.0,231.0,0.16452991452991453,0.07599999999999996,False,0.2835820895522388,0.0425531914893617,0.0,,,0.21303493070122675,44,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,0.06418008386035337,0.06418008386035337,0.05789630860090256,15.744,999,207,1404.0,77.0,0.054843304843304845,0.06000000000000005,False,0.08819538670284939,0.02321083172147002,0.0,,,0.05477377965068888,44,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,0.06418008386035337,0.06418008386035337,0.05789630860090256,15.744,999,207,1404.0,77.0,0.054843304843304845,0.06000000000000005,False,0.08819538670284939,0.02321083172147002,0.0,,,0.05477377965068888,44,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.998,998,True,0.09764818757063862,0.09764818757063862,0.05021584406495094,13.46,998,207,1404.0,104.0,0.07407407407407407,0.06399999999999995,False,0.11668928086838534,0.03481624758220503,0.0,,,0.0766932683997487,44,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,0.1340981839303731,0.1340981839303731,0.043487902730703354,11.556,996,207,1404.0,149.0,0.10612535612535613,0.05599999999999994,False,0.17096336499321574,0.04448742746615087,0.0,,,0.10702733562375248,44,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.988,988,True,0.21858329458694398,0.21858329458694398,0.03455151244997978,8.2,988,207,1404.0,241.0,0.17165242165242164,0.06000000000000005,False,0.27544097693351427,0.0735009671179884,0.0,,,0.17022641090286136,44,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,0.2813136467340338,0.28131364673403375,0.030101727694272995,6.304,977,207,1404.0,322.0,0.22934472934472935,0.07599999999999996,False,0.3704206241519674,0.09477756286266925,0.0,,,0.21303493070122675,44,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.998,998,True,0.14255731922398587,0.14255731922398587,0.015292251482605934,6.436,998,135,381.0,51.0,0.13385826771653545,0.11599999999999999,False,0.20454545454545456,0.047619047619047616,0.0,,,0.16202615136199494,44,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,0.11206349206349206,0.11206349206349206,0.018883543089032173,8.168,999,135,381.0,41.0,0.10761154855643044,0.12400000000000003,False,0.16363636363636364,0.03968253968253968,0.0,,,0.1275379201778345,44,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,1000,135,381.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,0.1390593768371546,0.1390593768371546,0.018883543089032173,8.168,999,135,381.0,52.0,0.13648293963254593,0.12400000000000003,False,0.19090909090909092,0.06349206349206349,0.05714285714285714,,,0.1275379201778345,44,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,0.1390593768371546,0.1390593768371546,0.018883543089032173,8.168,999,135,381.0,52.0,0.13648293963254593,0.12400000000000003,False,0.19090909090909092,0.06349206349206349,0.05714285714285714,,,0.1275379201778345,44,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,844.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,844.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.998,998,True,0.09049347117528936,0.09049347117528936,0.026240725070238113,9.292,998,176,844.0,63.0,0.07464454976303317,0.084,False,0.13151927437641722,0.015527950310559006,0.0,,,0.0927828096393193,44,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,0.06939838885861613,0.06939838885861613,0.030969908460974693,11.652,999,176,844.0,48.0,0.05687203791469194,0.092,False,0.10204081632653061,0.009316770186335404,0.0,,,0.07625813171418325,44,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.14650214053623142,0.14650214053623145,0.01888234354555607,5.576,992,176,844.0,116.0,0.13744075829383887,0.096,False,0.23356009070294784,0.040372670807453416,0.0,,,0.15138905193237784,44,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.14650214053623142,0.14650214053623145,0.01888234354555607,5.576,992,176,844.0,116.0,0.13744075829383887,0.096,False,0.23356009070294784,0.040372670807453416,0.0,,,0.15138905193237784,44,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,844.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,844.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,1000,176,844.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,44,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,0.11094186747595837,0.11094186747595837,0.030969908460974693,11.652,999,176,844.0,77.0,0.09123222748815166,0.092,False,0.15419501133786848,0.027950310559006212,0.0,,,0.07625813171418325,44,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.996,996,True,0.15218492050878416,0.15218492050878416,0.02225210890173912,7.204,996,176,844.0,122.0,0.14454976303317535,0.08800000000000002,False,0.2290249433106576,0.062111801242236024,0.012345679012345678,,,0.11466464251075498,44,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,0.19223188427733884,0.19223188427733884,0.01888234354555607,5.576,992,176,844.0,157.0,0.18601895734597157,0.096,False,0.2947845804988662,0.08074534161490683,0.012345679012345678,,,0.15138905193237784,44,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.758,758,True,,0.4679592418959539,0.0171220526099205,,-1,207,,,,,False,,,,,,0.4266465333490676,44,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.758,758,True,,0.5752033563144675,0.0026566714514046907,,-1,135,,,,,False,,,,,,0.5908255088360209,44,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.758,758,True,,0.448536342779324,0.007953180000185966,,-1,176,,,,,False,,,,,,0.42014020799907537,44,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.758,758,True,,0.5637939097535125,0.0171220526099205,,-1,207,,,,,False,,,,,,0.4266465333490676,44,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.758,758,True,,0.6428026294692961,0.0026566714514046907,,-1,135,,,,,False,,,,,,0.5908255088360209,44,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.758,758,True,,0.5443795138313855,0.007953180000185966,,-1,176,,,,,False,,,,,,0.42014020799907537,44,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.6642093881901467,0.010764125734567642,,-1,207,,,,,False,,,,,,0.6290330461384985,44,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.7348249692694138,0.0011264629429206252,,-1,135,,,,,False,,,,,,0.7837361467539872,44,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.6514392349703179,0.004858158063143492,,-1,176,,,,,False,,,,,,0.6287995244261828,44,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.774417668681552,0.010764125734567642,,-1,207,,,,,False,,,,,,0.6290330461384985,44,person,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.8251723585056918,0.0011264629429206252,,-1,135,,,,,False,,,,,,0.7837361467539872,44,rider,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.324,324,True,,0.7579841736175292,0.004858158063143492,,-1,176,,,,,False,,,,,,0.6287995244261828,44,bicycle,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.8678519652052429,0.005216148216277361,,-1,207,,,,,False,,,,,,0.8595328396186955,44,person,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.849593821816044,0.0003759193350560963,,-1,135,,,,,False,,,,,,0.9238049352051114,44,rider,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.8579424947824011,0.00209755334071815,,-1,176,,,,,False,,,,,,0.8744340911080701,44,bicycle,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9474653142458366,0.005216148216277361,,-1,207,,,,,False,,,,,,0.8595328396186955,44,person,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9777216610549945,0.0003759193350560963,,-1,135,,,,,False,,,,,,0.9238049352051114,44,rider,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9538327676111766,0.00209755334071815,,-1,176,,,,,False,,,,,,0.8744340911080701,44,bicycle,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.999,999,True,,0.047158141107416465,0.05789630860090256,,-1,207,,,,,False,,,,,,0.05477377965068888,44,person,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,,0.06418008386035337,0.05789630860090256,,-1,207,,,,,False,,,,,,0.05477377965068888,44,person,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,,0.0893954367994541,0.043487902730703354,,-1,207,,,,,False,,,,,,0.10702733562375248,44,person,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,,0.1340981839303731,0.043487902730703354,,-1,207,,,,,False,,,,,,0.10702733562375248,44,person,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,,0.21184304744814608,0.030101727694272995,,-1,207,,,,,False,,,,,,0.21303493070122675,44,person,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,,0.2813136467340338,0.030101727694272995,,-1,207,,,,,False,,,,,,0.21303493070122675,44,person,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,,0.0,1.0,,-1,135,,,,,False,,,,,,0.0,44,rider,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,,0.0,1.0,,-1,135,,,,,False,,,,,,0.0,44,rider,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,,0.0,1.0,,-1,135,,,,,False,,,,,,0.0,44,rider,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,,0.0,1.0,,-1,135,,,,,False,,,,,,0.0,44,rider,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,,0.11206349206349206,0.018883543089032173,,-1,135,,,,,False,,,,,,0.1275379201778345,44,rider,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,,0.1390593768371546,0.018883543089032173,,-1,135,,,,,False,,,,,,0.1275379201778345,44,rider,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,44,bicycle,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,,0.0,1.0,,-1,176,,,,,False,,,,,,0.0,44,bicycle,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,,0.06939838885861613,0.030969908460974693,,-1,176,,,,,False,,,,,,0.07625813171418325,44,bicycle,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,,0.11094186747595837,0.030969908460974693,,-1,176,,,,,False,,,,,,0.07625813171418325,44,bicycle,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,,0.14650214053623142,0.01888234354555607,,-1,176,,,,,False,,,,,,0.15138905193237784,44,bicycle,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.992,992,True,,0.19223188427733884,0.01888234354555607,,-1,176,,,,,False,,,,,,0.15138905193237784,44,bicycle,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,0.043956806688219045,0.043956806688219045,0.05414896458387375,15.432,999,197,1216.0,51.0,0.04194078947368421,0.136,False,0.07232704402515723,0.01141552511415525,0.0,,,0.06296168253145296,45,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,205
,,,0.999,999,True,0.043956806688219045,0.043956806688219045,0.05414896458387375,15.432,999,197,1216.0,51.0,0.04194078947368421,0.136,False,0.07232704402515723,0.01141552511415525,0.0,,,0.06296168253145296,45,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,205
,,,0.993,993,True,0.11237877060510683,0.11237877060510683,0.03610220551490784,9.48,993,197,1216.0,110.0,0.09046052631578948,0.10800000000000004,False,0.15566037735849056,0.02511415525114155,0.0,,,0.15052610581863374,45,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,205
