fnr_boot_lo,fnr_boot_hi,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,1.0,1000,False,0.0,0.0,1.0,0.424,144,385,0.0,False,0.0,0.0,0.0,94.00007486345132,0.8097165429161713,57,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,94
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,57,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,83,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,57,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.42,145,359,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,58,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,58,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,92,0.0,False,0.0,0.0,0.0,81.0000264644644,0.8316008085175288,58,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,81
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,372,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,59,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,29,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,59,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.872,32,79,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,59,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,399,0.0,False,0.0,0.0,0.0,96.99476820931015,0.8047108665083352,60,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,60,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,82,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,60,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,392,0.0,False,0.0,0.0,0.0,108.00006866456425,0.7874015275008117,61,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,108
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.884,29,39,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,61,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.804,49,108,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,61,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.408,148,379,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,62,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.924,19,24,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,62,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,66,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,62,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,402,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,63,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,17,0.0,False,0.0,0.0,,57.99999952316294,0.8733624417777147,63,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,91,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,63,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,398,0.0,False,0.0,0.0,0.0,94.00007486345132,0.8097165429161713,64,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,94
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,398,0.0,False,0.0,0.0,0.0,94.00007486345132,0.8097165429161713,64,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,94
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,398,0.0,False,0.0,0.0,0.0,94.00007486345132,0.8097165429161713,64,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,94
