lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,n_test_images,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg,fnr_boot_lo,fnr_boot_hi,n_test_clusters,n_test_components,n_missed_components
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,23,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6212121212121212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.972,972,True,0.34345238095238095,0.3434523809523809,0.003393980208784342,4.626666666666667,972.0,0.2111111111111111,False,0.3888888888888889,0.1282051282051282,0.0,,,112,24,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.29435483870967744,,,,248.0,73.0
,-1,True,,0.6604379251700679,0.0007514145690947771,,,,False,,,,,,450,24,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6008064516129032,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.972,972,True,0.34345238095238095,0.3434523809523809,0.003393980208784342,4.626666666666667,972.0,0.2111111111111111,False,0.3888888888888889,0.1282051282051282,0.0,,,112,24,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.29435483870967744,,,,248.0,73.0
,-1,True,,0.6604379251700679,0.0007514145690947771,,,,False,,,,,,450,24,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6008064516129032,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.972,972,True,0.34345238095238095,0.3434523809523809,0.003393980208784342,4.626666666666667,972.0,0.2111111111111111,False,0.3888888888888889,0.1282051282051282,0.0,,,112,24,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.29435483870967744,,,,248.0,73.0
,-1,True,,0.6604379251700679,0.0007514145690947771,,,,False,,,,,,450,24,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6008064516129032,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.993,993,True,0.2858630952380952,0.2858630952380952,0.006859313230961561,8.993333333333334,993.0,0.1622222222222222,False,0.3395061728395062,0.11538461538461539,0.0,,,112,24,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.25806451612903225,,,,248.0,64.0
,-1,True,,0.7459077380952381,0.0007514145690947771,,,,False,,,,,,450,24,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7298387096774194,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.993,993,True,0.2858630952380952,0.2858630952380952,0.006859313230961561,8.993333333333334,993.0,0.1622222222222222,False,0.3395061728395062,0.11538461538461539,0.0,,,112,24,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.25806451612903225,,,,248.0,64.0
,-1,True,,0.7459077380952381,0.0007514145690947771,,,,False,,,,,,450,24,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7298387096774194,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7511111111111111,1000.0,0.0,False,0.0,0.0,0.0,,,112,24,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,248.0,0.0
0.993,993,True,0.2858630952380952,0.2858630952380952,0.006859313230961561,8.993333333333334,993.0,0.1622222222222222,False,0.3395061728395062,0.11538461538461539,0.0,,,112,24,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.25806451612903225,,,,248.0,64.0
,-1,True,,0.7459077380952381,0.0007514145690947771,,,,False,,,,,,450,24,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7298387096774194,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.65,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.65,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.65,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.65,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.65,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.65,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6611111111111111,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.675,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6611111111111111,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.675,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6611111111111111,0.00017866191046778113,,,,False,,,,,,450,24,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.675,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,450,24,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.0003250599838793278,,,,False,,,,,,450,24,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,25,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,25,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,25,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,25,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.7280334728033473,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,25,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.7280334728033473,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,25,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,25,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.7280334728033473,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.544,544,True,0.6666666666666666,0.6666666666666666,0.0001472573640057817,0.037037037037037035,525.0,0.02692810457516348,False,1.0,0.1111111111111111,0.0,,,30,25,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,39.0,26.0
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.544,544,True,0.6666666666666666,0.6666666666666666,0.0001472573640057817,0.037037037037037035,525.0,0.02692810457516348,False,1.0,0.1111111111111111,0.0,,,30,25,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,39.0,26.0
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.544,544,True,0.6666666666666666,0.6666666666666666,0.0001472573640057817,0.037037037037037035,525.0,0.02692810457516348,False,1.0,0.1111111111111111,0.0,,,30,25,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,39.0,26.0
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.5630000000000001,563,True,0.7,0.7,0.0001518706849310547,0.04139433551198257,550.0,0.02692810457516348,False,1.0,0.2222222222222222,0.0,,,30,25,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,39.0,27.0
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.5630000000000001,563,True,0.7,0.7,0.0001518706849310547,0.04139433551198257,550.0,0.02692810457516348,False,1.0,0.2222222222222222,0.0,,,30,25,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,39.0,27.0
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.934640522875817,1000.0,0.0,False,0.0,0.0,0.0,,,30,25,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,39.0,0.0
0.5630000000000001,563,True,0.7,0.7,0.0001518706849310547,0.04139433551198257,550.0,0.02692810457516348,False,1.0,0.2222222222222222,0.0,,,30,25,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,39.0,27.0
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,25,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.893,893,True,0.53125,0.53125,0.0006100091268308461,0.5664488017429193,875.0,0.1007407407407408,False,0.6410256410256411,0.13043478260869565,0.0,,,36,25,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.42424242424242425,,,,66.0,28.0
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5303030303030303,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.893,893,True,0.53125,0.53125,0.0006100091268308461,0.5664488017429193,875.0,0.1007407407407408,False,0.6410256410256411,0.13043478260869565,0.0,,,36,25,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.42424242424242425,,,,66.0,28.0
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5303030303030303,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.893,893,True,0.53125,0.53125,0.0006100091268308461,0.5664488017429193,875.0,0.1007407407407408,False,0.6410256410256411,0.13043478260869565,0.0,,,36,25,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.42424242424242425,,,,66.0,28.0
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5303030303030303,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.913,913,True,0.5590277777777778,0.5590277777777778,0.0006816585664637387,0.6884531590413944,900.0,0.09263616557734211,False,0.6410256410256411,0.17391304347826086,0.0,,,36,25,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.4393939393939394,,,,66.0,29.0
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6212121212121212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.913,913,True,0.5590277777777778,0.5590277777777778,0.0006816585664637387,0.6884531590413944,900.0,0.09263616557734211,False,0.6410256410256411,0.17391304347826086,0.0,,,36,25,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.4393939393939394,,,,66.0,29.0
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6212121212121212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9215686274509803,1000.0,0.0,False,0.0,0.0,0.0,,,36,25,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.913,913,True,0.5590277777777778,0.5590277777777778,0.0006816585664637387,0.6884531590413944,900.0,0.09263616557734211,False,0.6410256410256411,0.17391304347826086,0.0,,,36,25,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.4393939393939394,,,,66.0,29.0
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,25,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6212121212121212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,26,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
0.999,999,True,0.09848484848484848,0.0984848484848485,0.0164861511439085,18.154684095860567,999.0,0.15320261437908494,False,0.12903225806451613,0.013157894736842105,0.0,,,110,26,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.08786610878661087,,,,239.0,21.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,26,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,26,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
0.999,999,True,0.09848484848484848,0.0984848484848485,0.0164861511439085,18.154684095860567,999.0,0.15320261437908494,False,0.12903225806451613,0.013157894736842105,0.0,,,110,26,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.08786610878661087,,,,239.0,21.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,26,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,26,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
0.998,998,True,0.12878787878787878,0.12878787878787878,0.012177255004644394,14.57516339869281,998.0,0.16331154684095855,False,0.14838709677419354,0.039473684210526314,0.0,,,110,26,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.1087866108786611,,,,239.0,26.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,26,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,26,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,239.0,0.0
