seed,class_name,alpha,rho,method,ranking,budget,residual_region_fnr,lam
59,rider,0.1,0.5,region_crc,random,0.5,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
59,rider,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.0,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.05,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.1,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.15,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.2,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.25,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.3,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.35,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.4,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.45,0.0,1.0
59,rider,0.2,0.5,region_crc,area,0.5,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.0,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.05,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.1,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.15,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.2,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.25,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.3,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.35,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.4,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.45,0.0,1.0
59,rider,0.2,0.5,region_crc,random,0.5,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.0,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.05,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.1,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.15,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.2,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.25,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.3,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.35,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.4,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.45,0.0,1.0
59,rider,0.2,0.5,region_crc,oracle,0.5,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.0,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.05,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.1,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.15,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.2,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.25,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.3,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.35,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.4,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.45,0.0,1.0
59,bicycle,0.1,0.1,region_crc,area,0.5,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.0,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.05,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.1,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.15,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.2,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.25,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.3,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.35,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.4,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.45,0.0,1.0
59,bicycle,0.1,0.1,region_crc,random,0.5,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.0,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.05,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.1,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.15,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.2,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.25,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.3,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.35,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.4,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.45,0.0,1.0
59,bicycle,0.1,0.1,region_crc,oracle,0.5,0.0,1.0
59,bicycle,0.2,0.1,region_crc,area,0.0,0.03399122807017544,0.999
59,bicycle,0.2,0.1,region_crc,area,0.05,0.03256056808688388,0.999
59,bicycle,0.2,0.1,region_crc,area,0.1,0.03162071846282373,0.999
59,bicycle,0.2,0.1,region_crc,area,0.15,0.029427736006683376,0.999
59,bicycle,0.2,0.1,region_crc,area,0.2,0.02796574770258981,0.999
59,bicycle,0.2,0.1,region_crc,area,0.25,0.025772765246449454,0.999
59,bicycle,0.2,0.1,region_crc,area,0.3,0.025772765246449454,0.999
59,bicycle,0.2,0.1,region_crc,area,0.35,0.024018379281537175,0.999
59,bicycle,0.2,0.1,region_crc,area,0.4,0.024018379281537175,0.999
59,bicycle,0.2,0.1,region_crc,area,0.45,0.024018379281537175,0.999
59,bicycle,0.2,0.1,region_crc,area,0.5,0.024018379281537175,0.999
59,bicycle,0.2,0.1,region_crc,random,0.0,0.03399122807017544,0.999
59,bicycle,0.2,0.1,region_crc,random,0.05,0.031171679197994986,0.999
59,bicycle,0.2,0.1,region_crc,random,0.1,0.03007518796992481,0.999
59,bicycle,0.2,0.1,region_crc,random,0.15,0.027516708437761068,0.999
59,bicycle,0.2,0.1,region_crc,random,0.2,0.025323725981620717,0.999
59,bicycle,0.2,0.1,region_crc,random,0.25,0.020937761069340016,0.999
59,bicycle,0.2,0.1,region_crc,random,0.3,0.020572263993316627,0.999
59,bicycle,0.2,0.1,region_crc,random,0.35,0.015246449456975774,0.999
59,bicycle,0.2,0.1,region_crc,random,0.4,0.015246449456975774,0.999
59,bicycle,0.2,0.1,region_crc,random,0.45,0.015246449456975774,0.999
59,bicycle,0.2,0.1,region_crc,random,0.5,0.015246449456975774,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.0,0.03399122807017544,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.05,0.0003654970760233918,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.1,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.15,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.2,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.25,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.3,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.35,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.4,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.45,0.0,0.999
59,bicycle,0.2,0.1,region_crc,oracle,0.5,0.0,0.999
59,bicycle,0.1,0.5,region_crc,area,0.0,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.05,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.1,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.15,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.2,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.25,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.3,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.35,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.4,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.45,0.0,1.0
59,bicycle,0.1,0.5,region_crc,area,0.5,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.0,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.05,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.1,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.15,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.2,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.25,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.3,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.35,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.4,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.45,0.0,1.0
59,bicycle,0.1,0.5,region_crc,random,0.5,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
59,bicycle,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.0,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.05,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.1,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.15,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.2,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.25,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.3,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.35,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.4,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.45,0.0,1.0
59,bicycle,0.2,0.5,region_crc,area,0.5,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.0,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.05,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.1,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.15,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.2,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.25,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.3,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.35,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.4,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.45,0.0,1.0
59,bicycle,0.2,0.5,region_crc,random,0.5,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.0,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.05,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.1,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.15,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.2,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.25,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.3,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.35,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.4,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.45,0.0,1.0
59,bicycle,0.2,0.5,region_crc,oracle,0.5,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.0,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.05,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.1,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.15,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.2,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.25,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.3,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.35,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.4,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.45,0.0,1.0
60,person,0.05,0.1,region_crc,area,0.5,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.0,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.05,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.1,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.15,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.2,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.25,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.3,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.35,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.4,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.45,0.0,1.0
60,person,0.05,0.1,region_crc,random,0.5,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.0,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.05,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.1,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.15,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.2,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.25,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.3,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.35,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.4,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.45,0.0,1.0
60,person,0.05,0.1,region_crc,oracle,0.5,0.0,1.0
60,person,0.1,0.1,region_crc,area,0.0,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,area,0.05,0.01917364433811802,0.998
60,person,0.1,0.1,region_crc,area,0.1,0.01917364433811802,0.998
60,person,0.1,0.1,region_crc,area,0.15,0.01917364433811802,0.998
60,person,0.1,0.1,region_crc,area,0.2,0.018700159489633175,0.998
60,person,0.1,0.1,region_crc,area,0.25,0.014241095162147794,0.998
60,person,0.1,0.1,region_crc,area,0.3,0.014241095162147794,0.998
60,person,0.1,0.1,region_crc,area,0.35,0.013144603934077619,0.998
60,person,0.1,0.1,region_crc,area,0.4,0.012961855396065921,0.998
60,person,0.1,0.1,region_crc,area,0.45,0.012084662413609783,0.998
60,person,0.1,0.1,region_crc,area,0.5,0.01158625730994152,0.998
60,person,0.1,0.1,region_crc,random,0.0,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,random,0.05,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,random,0.1,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,random,0.15,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,random,0.2,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,random,0.25,0.014787679425837318,0.998
60,person,0.1,0.1,region_crc,random,0.3,0.01385067783094099,0.998
60,person,0.1,0.1,region_crc,random,0.35,0.01196836788942052,0.998
60,person,0.1,0.1,region_crc,random,0.4,0.01196836788942052,0.998
60,person,0.1,0.1,region_crc,random,0.45,0.011420122275385433,0.998
60,person,0.1,0.1,region_crc,random,0.5,0.01068912812333865,0.998
60,person,0.1,0.1,region_crc,oracle,0.0,0.020270135566188195,0.998
60,person,0.1,0.1,region_crc,oracle,0.05,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.1,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.15,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.2,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.25,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.3,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.35,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.4,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.45,0.0,0.998
60,person,0.1,0.1,region_crc,oracle,0.5,0.0,0.998
60,person,0.2,0.1,region_crc,area,0.0,0.04353663514847725,0.994
60,person,0.2,0.1,region_crc,area,0.05,0.041891898306371994,0.994
60,person,0.2,0.1,region_crc,area,0.1,0.0415264012303486,0.994
60,person,0.2,0.1,region_crc,area,0.15,0.041327039188881295,0.994
60,person,0.2,0.1,region_crc,area,0.2,0.03739794562162983,0.994
60,person,0.2,0.1,region_crc,area,0.25,0.03586285790233159,0.994
60,person,0.2,0.1,region_crc,area,0.3,0.032756132756132754,0.994
60,person,0.2,0.1,region_crc,area,0.35,0.032756132756132754,0.994
60,person,0.2,0.1,region_crc,area,0.4,0.0317692906508696,0.994
60,person,0.2,0.1,region_crc,area,0.45,0.030832289055973267,0.994
60,person,0.2,0.1,region_crc,area,0.5,0.02447263993316625,0.994
60,person,0.2,0.1,region_crc,random,0.0,0.04353663514847726,0.994
60,person,0.2,0.1,region_crc,random,0.05,0.04061265854029012,0.994
60,person,0.2,0.1,region_crc,random,0.1,0.04017406204906205,0.994
60,person,0.2,0.1,region_crc,random,0.15,0.039860778841042,0.994
60,person,0.2,0.1,region_crc,random,0.2,0.03914805954279638,0.994
60,person,0.2,0.1,region_crc,random,0.25,0.030376129718234987,0.994
60,person,0.2,0.1,region_crc,random,0.3,0.029439128123338643,0.994
60,person,0.2,0.1,region_crc,random,0.35,0.02755681818181818,0.994
60,person,0.2,0.1,region_crc,random,0.4,0.02755681818181818,0.994
60,person,0.2,0.1,region_crc,random,0.45,0.027008572567783093,0.994
60,person,0.2,0.1,region_crc,random,0.5,0.026277578415736313,0.994
60,person,0.2,0.1,region_crc,oracle,0.0,0.043536635148477255,0.994
60,person,0.2,0.1,region_crc,oracle,0.05,0.009527132224500646,0.994
60,person,0.2,0.1,region_crc,oracle,0.1,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.15,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.2,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.25,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.3,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.35,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.4,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.45,0.0,0.994
60,person,0.2,0.1,region_crc,oracle,0.5,0.0,0.994
60,person,0.05,0.5,region_crc,area,0.0,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.05,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.1,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.15,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.2,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.25,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.3,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.35,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.4,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.45,0.0,1.0
60,person,0.05,0.5,region_crc,area,0.5,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.0,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.05,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.1,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.15,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.2,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.25,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.3,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.35,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.4,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.45,0.0,1.0
60,person,0.05,0.5,region_crc,random,0.5,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.0,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.05,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.1,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.15,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.2,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.25,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.3,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.35,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.4,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.45,0.0,1.0
60,person,0.05,0.5,region_crc,oracle,0.5,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.0,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.05,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.1,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.15,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.2,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.25,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.3,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.35,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.4,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.45,0.0,1.0
60,person,0.1,0.5,region_crc,area,0.5,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.0,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.05,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.1,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.15,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.2,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.25,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.3,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.35,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.4,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.45,0.0,1.0
60,person,0.1,0.5,region_crc,random,0.5,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
60,person,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
60,person,0.2,0.5,region_crc,area,0.0,0.05748865535049746,0.996
60,person,0.2,0.5,region_crc,area,0.05,0.05456467874231032,0.996
60,person,0.2,0.5,region_crc,area,0.1,0.05365093605225184,0.996
60,person,0.2,0.5,region_crc,area,0.15,0.05255444482418167,0.996
60,person,0.2,0.5,region_crc,area,0.2,0.0484259892154629,0.996
60,person,0.2,0.5,region_crc,area,0.25,0.04579441026809448,0.996
60,person,0.2,0.5,region_crc,area,0.3,0.04268768512189565,0.996
60,person,0.2,0.5,region_crc,area,0.35,0.04195669096984886,0.996
60,person,0.2,0.5,region_crc,area,0.4,0.040969848864585705,0.996
60,person,0.2,0.5,region_crc,area,0.45,0.036643692564745194,0.996
60,person,0.2,0.5,region_crc,area,0.5,0.0335735171261487,0.996
60,person,0.2,0.5,region_crc,random,0.0,0.05748865535049746,0.996
60,person,0.2,0.5,region_crc,random,0.05,0.053468187514240144,0.996
60,person,0.2,0.5,region_crc,random,0.1,0.05127520505809979,0.996
60,person,0.2,0.5,region_crc,random,0.15,0.050011629452418924,0.996
60,person,0.2,0.5,region_crc,random,0.2,0.04792829611908559,0.996
60,person,0.2,0.5,region_crc,random,0.25,0.03805987506645401,0.996
60,person,0.2,0.5,region_crc,random,0.3,0.03702319245082403,0.996
60,person,0.2,0.5,region_crc,random,0.35,0.03514088250930356,0.996
60,person,0.2,0.5,region_crc,random,0.4,0.034044391281233384,0.996
60,person,0.2,0.5,region_crc,random,0.45,0.03276515151515151,0.996
60,person,0.2,0.5,region_crc,random,0.5,0.032034157363104734,0.996
60,person,0.2,0.5,region_crc,oracle,0.0,0.05748865535049746,0.996
60,person,0.2,0.5,region_crc,oracle,0.05,0.0198424565200881,0.996
60,person,0.2,0.5,region_crc,oracle,0.1,0.0027970019746335535,0.996
60,person,0.2,0.5,region_crc,oracle,0.15,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.2,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.25,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.3,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.35,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.4,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.45,0.0,0.996
60,person,0.2,0.5,region_crc,oracle,0.5,0.0,0.996
60,rider,0.1,0.1,region_crc,area,0.0,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.05,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.1,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.15,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.2,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.25,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.3,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.35,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.4,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.45,0.0,1.0
60,rider,0.1,0.1,region_crc,area,0.5,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.0,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.05,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.1,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.15,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.2,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.25,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.3,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.35,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.4,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.45,0.0,1.0
60,rider,0.1,0.1,region_crc,random,0.5,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.0,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.05,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.1,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.15,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.2,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.25,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.3,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.35,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.4,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.45,0.0,1.0
60,rider,0.1,0.1,region_crc,oracle,0.5,0.0,1.0
60,rider,0.2,0.1,region_crc,area,0.0,0.0,1.0
60,rider,0.2,0.1,region_crc,area,0.05,0.0,1.0
