lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8571428571428571,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.05,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.868421052631579
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.999,999,True,0.36904761904761907,0.369047619047619,0.010444647632539272,0.944,28,38.0,0.33199999999999996,True,0.48148148148148145,0.0,0.0,,,0,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.999,999,True,0.36904761904761907,0.369047619047619,0.010444647632539272,0.944,28,38.0,0.33199999999999996,True,0.48148148148148145,0.0,0.0,,,0,rider,0.1,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8571428571428571,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.1,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.868421052631579
0.998,998,True,0.5059523809523809,0.5059523809523809,0.007379716262221336,0.944,28,38.0,0.352,True,0.6296296296296297,0.16666666666666666,0.0,,,0,rider,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.997,997,True,0.5535714285714286,0.5535714285714286,0.005943282041698694,0.944,28,38.0,0.35800000000000004,True,0.6666666666666666,0.16666666666666666,0.2,,,0,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.998,998,True,0.5059523809523809,0.5059523809523809,0.007379716262221336,0.944,28,38.0,0.352,True,0.6296296296296297,0.16666666666666666,0.0,,,0,rider,0.2,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8571428571428571,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.2,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.868421052631579
0.999,999,True,0.1519219736087206,0.1519219736087206,0.028155792504549026,0.834,83,159.0,0.14,True,0.2413793103448276,0.05172413793103448,0.0,,,0,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
1.0,1000,True,0.0,0.0,1.0,0.834,83,159.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.999,999,True,0.1519219736087206,0.1519219736087206,0.028155792504549026,0.834,83,159.0,0.14,True,0.2413793103448276,0.05172413793103448,0.0,,,0,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
