fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,1.0,1000,True,0.0,0.0,1.0,0.316,171,801,0.0,False,0.0,0.0,0.0,,,49,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.986,986,True,0.07834369060136417,0.14792375428340343,0.011960326693952084,5.808,171,801,0.08799999999999997,False,0.234192037470726,0.030100334448160536,0.0,,,49,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.528,528,True,0.20780320223509768,0.3619982437964894,0.006729488261044025,0.988,171,801,0.09199999999999997,False,0.6065573770491803,0.0903010033444816,0.0,,,49,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,1.0,1000,True,0.0,0.0,1.0,0.316,171,801,0.0,False,0.0,0.0,0.0,,,49,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.997,997,True,0.08001752737713584,0.13978199351006368,0.015945376828312874,0.316,171,801,0.09600000000000009,False,0.21779859484777517,0.030100334448160536,0.0,,,49,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.887,887,True,0.18177144455456853,0.3068636853724573,0.00873380433768034,2.392,171,801,0.08400000000000007,False,0.49414519906323184,0.08695652173913043,0.0,,,49,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.998,998,True,0.016916429953865914,0.04580740478139104,0.031832773238420486,0.18,205,1360,0.04000000000000001,False,0.08055555555555556,0.008064516129032258,0.0,,,50,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,0.964,964,True,0.07451632653943988,0.16135559913725736,0.019515063613653183,12.816,205,1360,0.05200000000000002,False,0.26666666666666666,0.02620967741935484,0.0,,,50,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,0.54,540,True,0.17999626163686513,0.3548587777765457,0.012650367803871632,2.668,205,1360,0.09200000000000003,False,0.6027777777777777,0.07459677419354839,0.006944444444444444,,,50,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,1.0,1000,True,0.0,0.0,1.0,0.18,205,1360,0.0,False,0.0,0.0,0.0,,,50,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,0.998,998,True,0.03865506021904185,0.07710180547887262,0.031832773238420486,0.18,205,1360,0.04000000000000001,False,0.12222222222222222,0.016129032258064516,0.0,,,50,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,0.841,841,True,0.18177584251676898,0.33321718720533194,0.01552619133144617,5.276,205,1360,0.07600000000000007,False,0.5347222222222222,0.0846774193548387,0.006944444444444444,,,50,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,197
,,,1.0,1000,True,0.0,0.0,1.0,0.468,133,372,0.0,False,0.0,0.0,0.0,,,50,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,0.999,999,True,0.09265568767458335,0.12363050483351236,0.00823995005339384,0.468,133,372,0.05600000000000005,False,0.17452830188679244,0.029197080291970802,0.0,,,50,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,0.994,994,True,0.16138077747028626,0.19453395393245018,0.005444129928946495,0.468,133,372,0.07600000000000007,False,0.25943396226415094,0.072992700729927,0.0,,,50,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,133,372,0.0,False,0.0,0.0,0.0,,,50,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,133,372,0.0,False,0.0,0.0,0.0,,,50,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,0.998,998,True,0.16200302757841994,0.19181883279627637,0.0069663370959460735,0.468,133,372,0.06,False,0.24056603773584906,0.072992700729927,0.0,,,50,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,120
,,,0.998,998,True,0.05250427815438167,0.07699982064388844,0.01832052320241928,0.292,177,861,0.052000000000000046,False,0.10023866348448687,0.01907356948228883,0.0,,,50,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,0.984,984,True,0.0969899875473079,0.15239206023104326,0.012473993003368378,5.712,177,861,0.052000000000000046,False,0.2243436754176611,0.0326975476839237,0.0,,,50,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,0.753,753,True,0.15618602190352096,0.2653328780447424,0.008259868249297142,1.448,177,861,0.06799999999999995,False,0.4677804295942721,0.05994550408719346,0.0,,,50,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,1.0,1000,True,0.0,0.0,1.0,0.292,177,861,0.0,False,0.0,0.0,0.0,,,50,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,0.994,994,True,0.09178197359647575,0.15125335273640356,0.014760063029825687,0.292,177,861,0.05600000000000005,False,0.2386634844868735,0.04087193460490463,0.0,,,50,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,0.927,927,True,0.15638531332846728,0.2499509906289567,0.009978580288589,3.04,177,861,0.07199999999999995,False,0.4200477326968974,0.0653950953678474,0.0,,,50,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,168
,,,0.998,998,True,0.015427483363360184,0.038894459939010105,0.0354498066008091,0.184,204,1453,0.09600000000000009,False,0.06788511749347259,0.009560229445506692,0.0,,,51,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.972,972,True,0.0566477548420739,0.1211228231232177,0.023212525993585587,13.348,204,1453,0.10399999999999998,False,0.20365535248041775,0.0248565965583174,0.0,,,51,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.634,634,True,0.14737793108298156,0.3019866448559613,0.015771742910146713,3.092,204,1453,0.10799999999999998,False,0.5117493472584856,0.07648183556405354,0.0,,,51,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,1.0,1000,True,0.0,0.0,1.0,0.184,204,1453,0.0,False,0.0,0.0,0.0,,,51,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.998,998,True,0.04372906812398175,0.07451954201017061,0.0354498066008091,0.184,204,1453,0.09600000000000009,False,0.10704960835509138,0.0248565965583174,0.0,,,51,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.889,889,True,0.14149301238466452,0.2670856221350591,0.019087903201580048,7.248,204,1453,0.11199999999999999,False,0.4308093994778068,0.09177820267686425,0.006097560975609756,,,51,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,363,0.0,False,0.0,0.0,0.0,,,51,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.999,999,True,0.10355979238375783,0.15207759412304866,0.009162145666778088,0.472,132,363,0.10400000000000004,False,0.2613065326633166,0.023622047244094488,0.0,,,51,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.993,993,True,0.17119063029764126,0.22637413091958547,0.006011802703142166,0.472,132,363,0.09600000000000003,False,0.35175879396984927,0.07874015748031496,0.0,,,51,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,363,0.0,False,0.0,0.0,0.0,,,51,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,363,0.0,False,0.0,0.0,0.0,,,51,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.998,998,True,0.16900304846201616,0.21638134592680047,0.007823452353477478,0.472,132,363,0.10399999999999998,False,0.32160804020100503,0.07874015748031496,0.0,,,51,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.998,998,True,0.05001991858524466,0.08106444773934893,0.020230133086442947,0.296,176,921,0.10399999999999998,False,0.10062893081761007,0.008450704225352112,0.0,,,51,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.984,984,True,0.09696079202291395,0.1652007238068256,0.014062291942536831,6.116,176,921,0.09200000000000008,False,0.22431865828092243,0.028169014084507043,0.0,,,51,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.618,618,True,0.19023007439895095,0.34260638287027495,0.008648725226521492,1.332,176,921,0.08800000000000008,False,0.59958071278826,0.059154929577464786,0.0,,,51,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,1.0,1000,True,0.0,0.0,1.0,0.296,176,921,0.0,False,0.0,0.0,0.0,,,51,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.994,994,True,0.09252470764427717,0.16085776288654252,0.016483355313539505,0.296,176,921,0.09599999999999997,False,0.2222222222222222,0.030985915492957747,0.0,,,51,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.885,885,True,0.19098069543558208,0.3153455773507796,0.010641584172844887,2.312,176,921,0.08400000000000007,False,0.4968553459119497,0.0647887323943662,0.0,,,51,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.996,996,True,0.027314346776094123,0.06338156966813693,0.029274053871631622,0.216,196,1339,0.06799999999999995,False,0.10869565217391304,0.006024096385542169,0.0,,,52,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.964,964,True,0.07327003648219352,0.14588509750021722,0.020352033898234367,13.66,196,1339,0.04800000000000004,False,0.2391304347826087,0.030120481927710843,0.0,,,52,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.589,589,True,0.16099907845313444,0.32574855018977406,0.013644859194755554,3.188,196,1339,0.040000000000000036,False,0.5608695652173913,0.07429718875502007,0.0,,,52,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,1.0,1000,True,0.0,0.0,1.0,0.216,196,1339,0.0,False,0.0,0.0,0.0,,,52,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.994,994,True,0.0687168959298168,0.11978203795027892,0.02726830169558525,0.216,196,1339,0.07199999999999995,False,0.17681159420289855,0.0321285140562249,0.0,,,52,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.855,855,True,0.16264110378511992,0.31125695440323925,0.016428884118795395,5.76,196,1339,0.03600000000000003,False,0.508695652173913,0.08634538152610442,0.0,,,52,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,333,0.0,False,0.0,0.0,0.0,,,52,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.999,999,True,0.09239102774122257,0.12697772657450077,0.00867252517491579,0.504,124,333,0.07999999999999996,False,0.19101123595505617,0.016129032258064516,0.0,,,52,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.993,993,True,0.17180604548660305,0.218721198156682,0.005518781486898661,0.504,124,333,0.06400000000000006,False,0.3202247191011236,0.056451612903225805,0.0,,,52,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,333,0.0,False,0.0,0.0,0.0,,,52,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,333,0.0,False,0.0,0.0,0.0,,,52,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.997,997,True,0.18860374394050777,0.22409754224270353,0.0066537801176309586,0.504,124,333,0.07600000000000007,False,0.3089887640449438,0.06451612903225806,0.03225806451612903,,,52,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.316,171,876,0.0,False,0.0,0.0,0.0,,,52,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.992,992,True,0.04462566438571316,0.09910910239857608,0.015746628865599632,0.316,171,876,0.1160000000000001,False,0.16777041942604856,0.018072289156626505,0.0,,,52,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.756,756,True,0.14818035330722668,0.2800324918745971,0.00963999330997467,1.58,171,876,0.10399999999999998,False,0.4746136865342163,0.05120481927710843,0.0,,,52,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,1.0,1000,True,0.0,0.0,1.0,0.316,171,876,0.0,False,0.0,0.0,0.0,,,52,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.999,999,True,0.034321557824272854,0.07321197321197322,0.02326240763068199,0.316,171,876,0.124,False,0.12362030905077263,0.012048192771084338,0.0,,,52,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.932,932,True,0.1463796352194417,0.257461641672168,0.011617460288107395,3.156,171,876,0.11199999999999999,False,0.40618101545253865,0.0572289156626506,0.0,,,52,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.996,996,True,0.029734549490710957,0.06742394185185946,0.0311953816562891,0.172,207,1406,0.07200000000000006,False,0.10490463215258855,0.011928429423459244,0.0,,,53,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.9550000000000001,955,True,0.08864372646975482,0.17138438021183566,0.02184336632490158,9.356,207,1406,0.06399999999999995,False,0.2670299727520436,0.041749502982107355,0.0,,,53,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.468,468,True,0.1973786176627769,0.38075102441268815,0.014791513793170452,2.452,207,1406,0.07200000000000006,False,0.6158038147138964,0.1073558648111332,0.0,,,53,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.172,207,1406,0.0,False,0.0,0.0,0.0,,,53,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.99,990,True,0.09226750822727882,0.15289266937144624,0.027032520622015,0.172,207,1406,0.06400000000000006,False,0.21798365122615804,0.04771371769383698,0.0,,,53,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.805,805,True,0.19287065812413237,0.3538946868438276,0.01780954748392105,4.596,207,1406,0.07199999999999995,False,0.5367847411444142,0.10934393638170974,0.0,,,53,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.46,135,403,0.0,False,0.0,0.0,0.0,,,53,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,0.999,999,True,0.09278693811707266,0.1377212910546244,0.009237946011126041,0.46,135,403,0.11600000000000005,False,0.21296296296296297,0.032467532467532464,0.0,,,53,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,0.994,994,True,0.15944945796105142,0.21848464292908737,0.006181398406624794,0.46,135,403,0.09199999999999997,False,0.3472222222222222,0.07792207792207792,0.0,,,53,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,135,403,0.0,False,0.0,0.0,0.0,,,53,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,1.0,1000,True,0.0,0.0,1.0,0.46,135,403,0.0,False,0.0,0.0,0.0,,,53,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,0.998,998,True,0.16300367439768335,0.2136933436933437,0.007854526862502098,0.46,135,403,0.10399999999999998,False,0.3101851851851852,0.09090909090909091,0.0,,,53,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,118
,,,0.996,996,True,0.06351253156770813,0.09686158463023582,0.016553223133087158,0.296,176,898,0.05199999999999999,False,0.13303769401330376,0.019178082191780823,0.0,,,53,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.97,970,True,0.13175559720134955,0.19774121286596583,0.011784047819674015,5.728,176,898,0.04800000000000004,False,0.270509977827051,0.03287671232876712,0.0,,,53,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.427,427,True,0.22371126195408017,0.38172936493403387,0.0067960359156131744,0.88,176,898,0.043999999999999984,False,0.6541019955654102,0.09041095890410959,0.0,,,53,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.999,999,True,0.06972949546983105,0.0975002976546949,0.0220856461673975,0.296,176,898,0.068,False,0.13082039911308205,0.021917808219178082,0.0,,,53,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.99,990,True,0.12485290070809042,0.19158880309139692,0.014021052978932858,0.296,176,898,0.04400000000000004,False,0.2682926829268293,0.0410958904109589,0.0,,,53,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.778,778,True,0.2317848712644034,0.3728629051010474,0.008575382642447948,1.74,176,898,0.040000000000000036,False,0.5898004434589801,0.1095890410958904,0.0,,,53,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,169
,,,0.987,987,True,0.07613589745411067,0.12608626700763556,0.0220333281904459,12.648,196,1218,0.06800000000000006,False,0.16666666666666666,0.02,0.0,,,54,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.914,914,True,0.12528742790390482,0.2297837361162691,0.01657928340137005,7.592,196,1218,0.07599999999999996,False,0.32710280373831774,0.03777777777777778,0.0,,,54,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.487,487,True,0.19257404374241263,0.37175466075190444,0.012187466025352478,2.312,196,1218,0.08799999999999997,False,0.5950155763239875,0.09111111111111111,0.0,,,54,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.999,999,True,0.0655878087526227,0.08893664206164206,0.03479916229844093,0.216,196,1218,0.09599999999999997,False,0.10124610591900311,0.017777777777777778,0.0,,,54,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.982,982,True,0.1275676525350717,0.21196168169378507,0.020920300856232643,12.648,196,1218,0.06400000000000006,False,0.27258566978193144,0.044444444444444446,0.0,,,54,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,0.802,802,True,0.1945809729084421,0.3519429237802113,0.014635610394179821,4.512,196,1218,0.08799999999999997,False,0.5342679127725857,0.1,0.0,,,54,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,206
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,396,0.0,False,0.0,0.0,0.0,,,54,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.999,999,True,0.09350765480508048,0.13044677968342092,0.008041942492127419,0.476,131,396,0.040000000000000036,False,0.167420814479638,0.034013605442176874,0.0,,,54,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.993,993,True,0.17248900860584024,0.21483427513961867,0.005141494795680046,0.476,131,396,0.05199999999999999,False,0.26244343891402716,0.10204081632653061,0.0,,,54,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,396,0.0,False,0.0,0.0,0.0,,,54,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,396,0.0,False,0.0,0.0,0.0,,,54,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.998,998,True,0.15612167015125114,0.18977066190806652,0.006799560505896807,0.476,131,396,0.03600000000000003,False,0.22624434389140272,0.10204081632653061,0.0,,,54,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.996,996,True,0.06400819987164744,0.09754694810927533,0.013869787566363811,0.308,173,828,0.11599999999999999,False,0.1399548532731377,0.018633540372670808,0.0,,,54,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,0.982,982,True,0.10506452291435704,0.15640327566376824,0.010523887351155281,5.352,173,828,0.10400000000000009,False,0.21896162528216703,0.031055900621118012,0.0,,,54,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,0.672,672,True,0.1791416550888409,0.3027639473982776,0.006567114032804966,1.292,173,828,0.10400000000000009,False,0.5033860045146726,0.06521739130434782,0.0,,,54,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,828,0.0,False,0.0,0.0,0.0,,,54,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,0.997,997,True,0.07570770958847607,0.11745044942770502,0.014751428738236427,0.308,173,828,0.11599999999999999,False,0.16478555304740405,0.027950310559006212,0.0,,,54,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,0.892,892,True,0.17869708426332992,0.2814023930887464,0.008015763945877552,2.424,173,828,0.10000000000000009,False,0.435665914221219,0.06832298136645963,0.0,,,54,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,172
,,,0.98,980,True,0.09439858266147531,0.15483481840525568,0.02358311414718628,13.088,203,1425,0.07199999999999995,False,0.19815059445178335,0.03137254901960784,0.0,,,55,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.91,910,True,0.13710109819425292,0.2355546498675111,0.01897832751274109,7.004,203,1425,0.07199999999999995,False,0.33025099075297226,0.050980392156862744,0.0,,,55,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.437,437,True,0.21280749761635978,0.38637993055915393,0.013681333512067795,2.272,203,1425,0.06799999999999995,False,0.6248348745046235,0.10196078431372549,0.006329113924050633,,,55,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.999,999,True,0.06732420641468194,0.0934211502639037,0.03868065029382706,0.188,203,1425,0.10399999999999998,False,0.0977542932628798,0.029411764705882353,0.0,,,55,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.982,982,True,0.12678823726123548,0.20009391934234466,0.02395964413881302,13.088,203,1425,0.07199999999999995,False,0.261558784676354,0.050980392156862744,0.006329113924050633,,,55,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.729,729,True,0.22928111398939513,0.39420277619929894,0.016030259430408478,4.02,203,1425,0.07199999999999995,False,0.5997357992073976,0.13137254901960785,0.006329113924050633,,,55,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,394,0.0,False,0.0,0.0,0.0,,,55,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.09490211709991817,0.13329235868298367,0.008471055887639523,0.488,128,394,0.04399999999999993,False,0.19298245614035087,0.05714285714285714,0.0,,,55,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.984,984,True,0.22160267939062395,0.2809156988844489,0.004503522999584675,2.488,128,394,0.064,False,0.3815789473684211,0.1357142857142857,0.0,,,55,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,394,0.0,False,0.0,0.0,0.0,,,55,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,394,0.0,False,0.0,0.0,0.0,,,55,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.995,995,True,0.2170939240951944,0.26442216637529137,0.00576943950727582,0.488,128,394,0.06,False,0.3508771929824561,0.15,0.0,,,55,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.03671052698861723,0.055813718438202285,0.02051263116300106,0.284,179,909,0.05600000000000005,False,0.07547169811320754,0.00546448087431694,0.0,,,55,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,0.982,982,True,0.10197016432545554,0.17025136260926885,0.011577342636883259,5.712,179,909,0.06,False,0.2578616352201258,0.030054644808743168,0.0,,,55,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,0.686,686,True,0.1755178042373097,0.313388463058054,0.0072627561166882515,1.36,179,909,0.08000000000000002,False,0.5576519916142557,0.06557377049180328,0.0,,,55,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,1.0,1000,True,0.0,0.0,1.0,0.284,179,909,0.0,False,0.0,0.0,0.0,,,55,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,0.996,996,True,0.08759283785513783,0.14363910925120543,0.015216873027384281,0.284,179,909,0.048,False,0.2180293501048218,0.030054644808743168,0.0,,,55,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,0.923,923,True,0.16415696531144613,0.2798532795064393,0.009239822626113892,3.02,179,909,0.068,False,0.46331236897274636,0.07377049180327869,0.0,,,55,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,166
,,,0.996,996,True,0.03299688737602611,0.06248483034931108,0.029099151492118835,0.208,198,1462,0.07199999999999995,False,0.08585858585858586,0.007590132827324478,0.0,,,56,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.963,963,True,0.07643895260750577,0.14493663582829233,0.0200743917375803,13.352,198,1462,0.07999999999999996,False,0.2222222222222222,0.028462998102466792,0.0,,,56,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.552,552,True,0.16902697989514726,0.3299861766556578,0.013133556582033634,2.872,198,1462,0.08399999999999996,False,0.553030303030303,0.07590132827324478,0.0,,,56,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,1.0,1000,True,0.0,0.0,1.0,0.208,198,1462,0.0,False,0.0,0.0,0.0,,,56,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
