lam,feasible,region_fnr,marked_area_fraction,n_test_images,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
1.0,True,0.0,1.0,169,0.0,False,0.0,0.0,0.0,9,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,176
,True,0.6349206349206349,0.0057132551446557045,250,,False,,,,9,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,176
1.0,True,0.0,1.0,169,0.0,False,0.0,0.0,0.0,9,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,176
0.999,True,0.11514501277814887,0.027944814413785934,169,0.10799999999999998,False,0.17906976744186046,0.02735562310030395,0.0,9,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,176
0.999,True,0.11514501277814887,0.027944814413785934,169,0.10799999999999998,False,0.17906976744186046,0.02735562310030395,0.0,9,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,176
,True,0.6349206349206349,0.0057132551446557045,250,,False,,,,9,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,176
0.995,True,0.17365371029507895,0.01856173202395439,169,0.08799999999999997,False,0.28837209302325584,0.057750759878419454,0.0,9,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,176
0.988,True,0.2668558730238689,0.014965484850108624,169,0.10400000000000004,False,0.4,0.09422492401215805,0.0,9,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,176
0.995,True,0.17365371029507895,0.01856173202395439,169,0.08799999999999997,False,0.28837209302325584,0.057750759878419454,0.0,9,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,176
,True,0.6349206349206349,0.0057132551446557045,250,,False,,,,9,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,176
0.998,True,0.05864931521940594,0.04894518479704857,201,0.08800000000000002,False,0.07856191744340879,0.018480492813141684,0.0,10,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.04326600910226897,0.056372031569480896,201,0.08400000000000002,False,0.06258322237017311,0.014373716632443531,0.0,10,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.998,True,0.05864931521940594,0.04894518479704857,201,0.08800000000000002,False,0.07856191744340879,0.018480492813141684,0.0,10,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5319767441860465,0.01436744723469019,250,,False,,,,10,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.994,True,0.0975644538857884,0.0390305370092392,201,0.08399999999999999,False,0.12916111850865514,0.028747433264887063,0.0,10,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.996,True,0.08426239754890617,0.042437102645635605,201,0.09600000000000003,False,0.1051930758988016,0.026694045174537988,0.0,10,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.994,True,0.0975644538857884,0.0390305370092392,201,0.08399999999999999,False,0.12916111850865514,0.028747433264887063,0.0,10,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5319767441860465,0.01436744723469019,250,,False,,,,10,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.974,True,0.20962405073979554,0.028759989887475967,201,0.07199999999999995,False,0.2782956058588549,0.0513347022587269,0.0,10,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.977,True,0.2054328301306645,0.02952764928340912,201,0.07199999999999995,False,0.26764314247669774,0.049281314168377825,0.0,10,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.974,True,0.20962405073979554,0.028759989887475967,201,0.07199999999999995,False,0.2782956058588549,0.0513347022587269,0.0,10,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5319767441860465,0.01436744723469019,250,,False,,,,10,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06622025680776046,0.056372031569480896,201,0.08400000000000002,False,0.08388814913448735,0.028747433264887063,0.0,10,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06622025680776046,0.056372031569480896,201,0.08400000000000002,False,0.08388814913448735,0.028747433264887063,0.0,10,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06622025680776046,0.056372031569480896,201,0.08400000000000002,False,0.08388814913448735,0.028747433264887063,0.0,10,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6322674418604651,0.01436744723469019,250,,False,,,,10,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.998,True,0.09724576115416034,0.04894518479704857,201,0.08800000000000002,False,0.1118508655126498,0.03490759753593429,0.0,10,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.996,True,0.12932752221602087,0.042437102645635605,201,0.09600000000000003,False,0.15978695073235685,0.04722792607802875,0.0,10,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.998,True,0.09724576115416034,0.04894518479704857,201,0.08800000000000002,False,0.1118508655126498,0.03490759753593429,0.0,10,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6322674418604651,0.01436744723469019,250,,False,,,,10,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.989,True,0.20268631876475013,0.03446104750037193,201,0.07999999999999999,False,0.24766977363515313,0.07186858316221766,0.0,10,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.977,True,0.2716895972419824,0.02952764928340912,201,0.07199999999999995,False,0.35019973368841545,0.11088295687885011,0.0,10,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.988,True,0.20712839410234785,0.033847298473119736,201,0.07599999999999998,False,0.25166444740346205,0.07597535934291581,0.0,10,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6322674418604651,0.01436744723469019,250,,False,,,,10,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.6712707182320442,0.0017579459818080068,250,,False,,,,10,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.6712707182320442,0.0017579459818080068,250,,False,,,,10,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
0.997,True,0.20403008103008102,0.012695352546870708,125,0.055999999999999994,False,0.30303030303030304,0.06818181818181818,0.0,10,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
0.999,True,0.1104043956043956,0.01779595948755741,125,0.048000000000000015,False,0.18181818181818182,0.03787878787878788,0.0,10,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
0.996,True,0.24044912864912862,0.011570188216865063,125,0.064,False,0.35353535353535354,0.06818181818181818,0.0,10,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.6712707182320442,0.0017579459818080068,250,,False,,,,10,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.7375690607734806,0.0017579459818080068,250,,False,,,,10,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,125,0.0,False,0.0,0.0,0.0,10,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.7375690607734806,0.0017579459818080068,250,,False,,,,10,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
0.999,True,0.16222661782661782,0.01779595948755741,125,0.048000000000000015,False,0.23232323232323232,0.06060606060606061,0.0625,10,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,128
0.999,True,0.16222661782661782,0.01779595948755741,125,0.048000000000000015,False,0.23232323232323232,0.06060606060606061,0.0625,10,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,128
0.999,True,0.16222661782661782,0.01779595948755741,125,0.048000000000000015,False,0.23232323232323232,0.06060606060606061,0.0625,10,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,128
,True,0.7375690607734806,0.0017579459818080068,250,,False,,,,10,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,128
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.5252051582649473,0.006739065051078796,250,,False,,,,10,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
0.999,True,0.06393823825226264,0.03035205416381359,164,0.07599999999999996,False,0.12264150943396226,0.011363636363636364,0.0,10,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.999,True,0.06393823825226264,0.03035205416381359,164,0.07599999999999996,False,0.12264150943396226,0.011363636363636364,0.0,10,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.998,True,0.0831723916327575,0.02572866715490818,164,0.08000000000000002,False,0.14858490566037735,0.014204545454545454,0.0,10,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.5252051582649473,0.006739065051078796,250,,False,,,,10,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
0.99,True,0.18575613918601722,0.0176473967730999,164,0.08400000000000002,False,0.29245283018867924,0.03977272727272727,0.0,10,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.99,True,0.18575613918601722,0.0176473967730999,164,0.08400000000000002,False,0.29245283018867924,0.03977272727272727,0.0,10,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.99,True,0.18575613918601722,0.0176473967730999,164,0.08400000000000002,False,0.29245283018867924,0.03977272727272727,0.0,10,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.5252051582649473,0.006739065051078796,250,,False,,,,10,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.6213364595545134,0.006739065051078796,250,,False,,,,10,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.999,True,0.10323891047976413,0.03035205416381359,164,0.07599999999999996,False,0.16273584905660377,0.028409090909090908,0.0,10,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
1.0,True,0.0,1.0,164,0.0,False,0.0,0.0,0.0,10,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.6213364595545134,0.006739065051078796,250,,False,,,,10,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
0.994,True,0.20213797043065337,0.01983456313610077,164,0.08400000000000002,False,0.30660377358490565,0.06818181818181818,0.0,10,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.99,True,0.2337636787331909,0.0176473967730999,164,0.08400000000000002,False,0.3490566037735849,0.09375,0.0,10,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,181
0.994,True,0.20213797043065337,0.01983456313610077,164,0.08400000000000002,False,0.30660377358490565,0.06818181818181818,0.0,10,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,181
,True,0.6213364595545134,0.006739065051078796,250,,False,,,,10,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,181
0.999,True,0.026668970372472983,0.059059418737888336,201,0.09200000000000003,False,0.03773584905660377,0.0038095238095238095,0.0,11,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,201,0.0,False,0.0,0.0,0.0,11,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.026668970372472983,0.059059418737888336,201,0.09200000000000003,False,0.03773584905660377,0.0038095238095238095,0.0,11,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5017667844522968,0.015230932272970676,250,,False,,,,11,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.996,True,0.07891233461832478,0.044670287519693375,201,0.07200000000000001,False,0.07951482479784366,0.009523809523809525,0.0,11,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.997,True,0.06627542757843267,0.047359567135572433,201,0.07600000000000001,False,0.0660377358490566,0.009523809523809525,0.0,11,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.995,True,0.08731016030470769,0.04268893599510193,201,0.06800000000000006,False,0.09433962264150944,0.011428571428571429,0.0,11,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5017667844522968,0.015230932272970676,250,,False,,,,11,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.982,True,0.153623958422643,0.03281731903553009,201,0.07199999999999995,False,0.19002695417789758,0.03238095238095238,0.0,11,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.985,True,0.14399250618514206,0.034080442041158676,201,0.06800000000000006,False,0.1738544474393531,0.022857142857142857,0.0,11,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.982,True,0.153623958422643,0.03281731903553009,201,0.07199999999999995,False,0.19002695417789758,0.03238095238095238,0.0,11,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5017667844522968,0.015230932272970676,250,,False,,,,11,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,201,0.0,False,0.0,0.0,0.0,11,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,201,0.0,False,0.0,0.0,0.0,11,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,201,0.0,False,0.0,0.0,0.0,11,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6084805653710247,0.015230932272970676,250,,False,,,,11,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.998,True,0.09514334885928928,0.05140724033117294,201,0.07200000000000001,False,0.08221024258760108,0.02095238095238095,0.0,11,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.997,True,0.10992169056549168,0.047359567135572433,201,0.07600000000000001,False,0.10242587601078167,0.02857142857142857,0.0,11,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.998,True,0.09514334885928928,0.05140724033117294,201,0.07200000000000001,False,0.08221024258760108,0.02095238095238095,0.0,11,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6084805653710247,0.015230932272970676,250,,False,,,,11,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.991,True,0.17232720284728048,0.03785766288638115,201,0.07599999999999996,False,0.19137466307277629,0.05523809523809524,0.0,11,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.985,True,0.21848036238352458,0.034080442041158676,201,0.06800000000000006,False,0.2574123989218329,0.08190476190476191,0.0,11,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.991,True,0.17232720284728048,0.03785766288638115,201,0.07599999999999996,False,0.19137466307277629,0.05523809523809524,0.0,11,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6084805653710247,0.015230932272970676,250,,False,,,,11,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6962750716332379,0.0018054733518511057,250,,False,,,,11,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6962750716332379,0.0018054733518511057,250,,False,,,,11,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
0.998,True,0.11342083842083842,0.015212681144475937,126,0.08400000000000007,False,0.18316831683168316,0.02608695652173913,0.0,11,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
0.999,True,0.07657276585848015,0.018695730715990067,126,0.09999999999999998,False,0.14356435643564355,0.02608695652173913,0.0,11,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
0.998,True,0.11342083842083842,0.015212681144475937,126,0.08400000000000007,False,0.18316831683168316,0.02608695652173913,0.0,11,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6962750716332379,0.0018054733518511057,250,,False,,,,11,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7535816618911175,0.0018054733518511057,250,,False,,,,11,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7535816618911175,0.0018054733518511057,250,,False,,,,11,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,11,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
0.999,True,0.10795346628679962,0.018695730715990067,126,0.09999999999999998,False,0.18316831683168316,0.034782608695652174,0.03125,11,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
0.999,True,0.10795346628679962,0.018695730715990067,126,0.09999999999999998,False,0.18316831683168316,0.034782608695652174,0.03125,11,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7535816618911175,0.0018054733518511057,250,,False,,,,11,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.5387168141592921,0.006762607488781214,250,,False,,,,11,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
0.999,True,0.04385453202818472,0.03068038448691368,167,0.04800000000000004,False,0.09109730848861283,0.011730205278592375,0.0,11,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
0.999,True,0.04385453202818472,0.03068038448691368,167,0.04800000000000004,False,0.09109730848861283,0.011730205278592375,0.0,11,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.5387168141592921,0.006762607488781214,250,,False,,,,11,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
0.992,True,0.13832458293536137,0.0186440609395504,167,0.04400000000000004,False,0.2194616977225673,0.04985337243401759,0.0,11,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
0.992,True,0.13832458293536137,0.0186440609395504,167,0.04400000000000004,False,0.2194616977225673,0.04985337243401759,0.0,11,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
0.991,True,0.1479481928583725,0.018149081617593765,167,0.04400000000000004,False,0.2277432712215321,0.05865102639296188,0.0,11,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.5387168141592921,0.006762607488781214,250,,False,,,,11,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.6327433628318584,0.006762607488781214,250,,False,,,,11,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
1.0,True,0.0,1.0,167,0.0,False,0.0,0.0,0.0,11,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.6327433628318584,0.006762607488781214,250,,False,,,,11,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
0.997,True,0.12883060053718734,0.023560725152492523,167,0.043999999999999984,False,0.18426501035196688,0.05865102639296188,0.0,11,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,178
0.992,True,0.20328084799576598,0.0186440609395504,167,0.04400000000000004,False,0.2939958592132505,0.08211143695014662,0.0,11,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,178
0.996,True,0.14271236082613328,0.021982088685035706,167,0.04400000000000001,False,0.19875776397515527,0.06744868035190615,0.0,11,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,178
,True,0.6327433628318584,0.006762607488781214,250,,False,,,,11,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,178
0.999,True,0.027056104825431682,0.05468543618917465,202,0.11599999999999999,False,0.04700854700854701,0.002347417840375587,0.0,12,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,True,0.0,1.0,202,0.0,False,0.0,0.0,0.0,12,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
0.999,True,0.027056104825431682,0.05468543618917465,202,0.11599999999999999,False,0.04700854700854701,0.002347417840375587,0.0,12,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,200
,True,0.5218774860779634,0.013304930180311203,250,,False,,,,12,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,200
0.996,True,0.08371934163783472,0.040574781596660614,202,0.09999999999999998,False,0.09544159544159544,0.004694835680751174,0.0,12,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
