condition,class_name,seed,pool,n_cal,n_pool,n_target_total,c_low,kappa,ratio,alpha,rho,raw_median,raw_max,weight_p_test,lam,feasible,region_fnr,marked_area_fraction,weight_sum,weight_ess,frac_at_floor,weight_median,weight_max
fog,person,6,all,200,500,500,0.05,2.0,40.0,0.05,0.5,1.6542397133889608e-05,0.0026408873964101076,0.16666664017571764,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,2.0,40.0,0.1,0.5,1.6542397133889608e-05,0.0026408873964101076,0.16666664017571764,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,2.0,40.0,0.2,0.5,1.6542397133889608e-05,0.0026408873964101076,0.16666664017571764,0.9995926197221959,True,0.1072463768115942,0.023997265845537186,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,5.0,100.0,0.05,0.5,1.6542397133889608e-05,0.0026408873964101076,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,5.0,100.0,0.1,0.5,1.6542397133889608e-05,0.0026408873964101076,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,5.0,100.0,0.2,0.5,1.6542397133889608e-05,0.0026408873964101076,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,20.0,400.0,0.05,0.5,1.6542397133889608e-05,0.0026408873964101076,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,20.0,400.0,0.1,0.5,1.6542397133889608e-05,0.0026408873964101076,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,all,200,500,500,0.05,20.0,400.0,0.2,0.5,1.6542397133889608e-05,0.0026408873964101076,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,2.0,40.0,0.05,0.5,0.00017840029613580555,0.00856715440750122,0.16666664017571764,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,2.0,40.0,0.1,0.5,0.00017840029613580555,0.00856715440750122,0.16666664017571764,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,2.0,40.0,0.2,0.5,0.00017840029613580555,0.00856715440750122,0.16666664017571764,0.9995926197221959,True,0.1072463768115942,0.023997265845537186,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,5.0,100.0,0.05,0.5,0.00017840029613580555,0.00856715440750122,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,5.0,100.0,0.1,0.5,0.00017840029613580555,0.00856715440750122,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,5.0,100.0,0.2,0.5,0.00017840029613580555,0.00856715440750122,0.33333329094781355,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,20.0,400.0,0.05,0.5,0.00017840029613580555,0.00856715440750122,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,20.0,400.0,0.1,0.5,0.00017840029613580555,0.00856715440750122,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,6,class,200,115,500,0.05,20.0,400.0,0.2,0.5,0.00017840029613580555,0.00856715440750122,0.6666666242811442,1.0,False,0.0,1.0,10.000001907348633,200.0000762939526,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,2.0,40.0,0.05,0.5,3.559121978469193e-05,0.0020921409595757723,0.1709401458599822,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,2.0,40.0,0.1,0.5,3.559121978469193e-05,0.0020921409595757723,0.1709401458599822,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,2.0,40.0,0.2,0.5,3.559121978469193e-05,0.0020921409595757723,0.1709401458599822,0.9995450119398499,True,0.1072463768115942,0.02292405255138874,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,5.0,100.0,0.05,0.5,3.559121978469193e-05,0.0020921409595757723,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,5.0,100.0,0.1,0.5,3.559121978469193e-05,0.0020921409595757723,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,5.0,100.0,0.2,0.5,3.559121978469193e-05,0.0020921409595757723,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,20.0,400.0,0.05,0.5,3.559121978469193e-05,0.0020921409595757723,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,20.0,400.0,0.1,0.5,3.559121978469193e-05,0.0020921409595757723,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,all,194,500,500,0.05,20.0,400.0,0.2,0.5,3.559121978469193e-05,0.0020921409595757723,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,2.0,40.0,0.05,0.5,0.0002817217318806797,0.009505569003522396,0.1709401458599822,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,2.0,40.0,0.1,0.5,0.0002817217318806797,0.009505569003522396,0.1709401458599822,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,2.0,40.0,0.2,0.5,0.0002817217318806797,0.009505569003522396,0.1709401458599822,0.9995450119398499,True,0.1072463768115942,0.02292405255138874,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,5.0,100.0,0.05,0.5,0.0002817217318806797,0.009505569003522396,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,5.0,100.0,0.1,0.5,0.0002817217318806797,0.009505569003522396,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,5.0,100.0,0.2,0.5,0.0002817217318806797,0.009505569003522396,0.3401360147018934,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,20.0,400.0,0.05,0.5,0.0002817217318806797,0.009505569003522396,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,20.0,400.0,0.1,0.5,0.0002817217318806797,0.009505569003522396,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,7,class,194,115,500,0.05,20.0,400.0,0.2,0.5,0.0002817217318806797,0.009505569003522396,0.673400634479165,1.0,False,0.0,1.0,9.70000171661377,194.0000748634423,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,2.0,40.0,0.05,0.5,2.8174112230772153e-05,0.0025552345905452967,0.1612903027331072,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,2.0,40.0,0.1,0.5,2.8174112230772153e-05,0.0025552345905452967,0.1612903027331072,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,2.0,40.0,0.2,0.5,2.8174112230772153e-05,0.0025552345905452967,0.1612903027331072,0.9993483716059391,True,0.12028985507246376,0.019708313047885895,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,5.0,100.0,0.05,0.5,2.8174112230772153e-05,0.0025552345905452967,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,5.0,100.0,0.1,0.5,2.8174112230772153e-05,0.0025552345905452967,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,5.0,100.0,0.2,0.5,2.8174112230772153e-05,0.0025552345905452967,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,20.0,400.0,0.05,0.5,2.8174112230772153e-05,0.0025552345905452967,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,20.0,400.0,0.1,0.5,2.8174112230772153e-05,0.0025552345905452967,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,all,208,500,500,0.05,20.0,400.0,0.2,0.5,2.8174112230772153e-05,0.0025552345905452967,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,2.0,40.0,0.05,0.5,0.00021194334840402007,0.008280523121356964,0.1612903027331072,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,2.0,40.0,0.1,0.5,0.00021194334840402007,0.008280523121356964,0.1612903027331072,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,2.0,40.0,0.2,0.5,0.00021194334840402007,0.008280523121356964,0.1612903027331072,0.9993483716059391,True,0.12028985507246376,0.019708313047885895,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,5.0,100.0,0.05,0.5,0.00021194334840402007,0.008280523121356964,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,5.0,100.0,0.1,0.5,0.00021194334840402007,0.008280523121356964,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,5.0,100.0,0.2,0.5,0.00021194334840402007,0.008280523121356964,0.32467529250550775,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,20.0,400.0,0.05,0.5,0.00021194334840402007,0.008280523121356964,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,20.0,400.0,0.1,0.5,0.00021194334840402007,0.008280523121356964,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,8,class,208,115,500,0.05,20.0,400.0,0.2,0.5,0.00021194334840402007,0.008280523121356964,0.657894703820143,1.0,False,0.0,1.0,10.400001525878906,208.00006866455777,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,2.0,40.0,0.05,0.5,3.3704891393426806e-05,0.0018559341551735997,0.16393439034819268,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,2.0,40.0,0.1,0.5,3.3704891393426806e-05,0.0018559341551735997,0.16393439034819268,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,2.0,40.0,0.2,0.5,3.3704891393426806e-05,0.0018559341551735997,0.16393439034819268,0.9994988127663728,True,0.1072463768115942,0.022015811875462532,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,5.0,100.0,0.05,0.5,3.3704891393426806e-05,0.0018559341551735997,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,5.0,100.0,0.1,0.5,3.3704891393426806e-05,0.0018559341551735997,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,5.0,100.0,0.2,0.5,3.3704891393426806e-05,0.0018559341551735997,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,20.0,400.0,0.05,0.5,3.3704891393426806e-05,0.0018559341551735997,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,20.0,400.0,0.1,0.5,3.3704891393426806e-05,0.0018559341551735997,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,all,204,500,500,0.05,20.0,400.0,0.2,0.5,3.3704891393426806e-05,0.0018559341551735997,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,2.0,40.0,0.05,0.5,0.00020954091451130807,0.010522231459617615,0.16393439034819268,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,2.0,40.0,0.1,0.5,0.00020954091451130807,0.010522231459617615,0.16393439034819268,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,2.0,40.0,0.2,0.5,0.00020954091451130807,0.010522231459617615,0.16393439034819268,0.9994988127663728,True,0.1072463768115942,0.022015811875462532,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,5.0,100.0,0.05,0.5,0.00020954091451130807,0.010522231459617615,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,5.0,100.0,0.1,0.5,0.00020954091451130807,0.010522231459617615,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,5.0,100.0,0.2,0.5,0.00020954091451130807,0.010522231459617615,0.328947310632626,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,20.0,400.0,0.05,0.5,0.00020954091451130807,0.010522231459617615,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,20.0,400.0,0.1,0.5,0.00020954091451130807,0.010522231459617615,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,9,class,204,115,500,0.05,20.0,400.0,0.2,0.5,0.00020954091451130807,0.010522231459617615,0.6622515970727633,1.0,False,0.0,1.0,10.200002670288086,204.00011062623676,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,2.0,40.0,0.05,0.5,5.6498396588722244e-05,0.0013594945194199681,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,2.0,40.0,0.1,0.5,5.6498396588722244e-05,0.0013594945194199681,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,2.0,40.0,0.2,0.5,5.6498396588722244e-05,0.0013594945194199681,0.1659750879715009,0.999,True,0.14927536231884056,0.016399145126342773,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,5.0,100.0,0.05,0.5,5.6498396588722244e-05,0.0013594945194199681,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,5.0,100.0,0.1,0.5,5.6498396588722244e-05,0.0013594945194199681,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,5.0,100.0,0.2,0.5,5.6498396588722244e-05,0.0013594945194199681,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,20.0,400.0,0.05,0.5,5.6498396588722244e-05,0.0013594945194199681,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,20.0,400.0,0.1,0.5,5.6498396588722244e-05,0.0013594945194199681,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,all,201,500,500,0.05,20.0,400.0,0.2,0.5,5.6498396588722244e-05,0.0013594945194199681,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,2.0,40.0,0.05,0.5,0.00024353075423277915,0.010390328243374825,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,2.0,40.0,0.1,0.5,0.00024353075423277915,0.010390328243374825,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,2.0,40.0,0.2,0.5,0.00024353075423277915,0.010390328243374825,0.1659750879715009,0.999,True,0.14927536231884056,0.016399145126342773,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,5.0,100.0,0.05,0.5,0.00024353075423277915,0.010390328243374825,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,5.0,100.0,0.1,0.5,0.00024353075423277915,0.010390328243374825,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,5.0,100.0,0.2,0.5,0.00024353075423277915,0.010390328243374825,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,20.0,400.0,0.05,0.5,0.00024353075423277915,0.010390328243374825,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,20.0,400.0,0.1,0.5,0.00024353075423277915,0.010390328243374825,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,10,class,201,115,500,0.05,20.0,400.0,0.2,0.5,0.00024353075423277915,0.010390328243374825,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,11,all,201,500,500,0.05,2.0,40.0,0.05,0.5,5.040555333835073e-05,0.0020743035711348057,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,11,all,201,500,500,0.05,2.0,40.0,0.1,0.5,5.040555333835073e-05,0.0020743035711348057,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,11,all,201,500,500,0.05,2.0,40.0,0.2,0.5,5.040555333835073e-05,0.0020743035711348057,0.1659750879715009,0.9996548562606642,True,0.09855072463768115,0.025679051876068115,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,11,all,201,500,500,0.05,5.0,100.0,0.05,0.5,5.040555333835073e-05,0.0020743035711348057,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
fog,person,11,all,201,500,500,0.05,5.0,100.0,0.1,0.5,5.040555333835073e-05,0.0020743035711348057,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
