fnr_boot_lo,fnr_boot_hi,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,77,0.0,False,0.0,0.0,0.0,82.00003504753502,0.8298754891166868,14,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,82
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.62,95,196,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,15,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,21,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,15,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.852,37,71,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,15,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,169,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,16,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,22,0.0,False,0.0,0.0,0.0,70.00000119209291,0.851063829787234,16,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,70
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.816,46,88,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,16,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.64,90,171,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,17,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.948,13,18,0.0,False,0.0,0.0,0.0,74.0000104904178,0.8438818463528889,17,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,74
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,71,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,17,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,175,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,18,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,14,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,18,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,62,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,18,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,182,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,19,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,19,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,19,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,79,0.0,False,0.0,0.0,0.0,84.00005221367778,0.8264462386525323,19,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,84
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.664,84,179,0.0,False,0.0,0.0,0.0,96.00002884865057,0.8064515911949791,20,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,96
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,22,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,20,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.868,33,72,0.0,False,0.0,0.0,0.0,83.00004363060616,0.8281573139225011,20,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,83
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.624,94,199,0.0,False,0.0,0.0,0.0,99.00005459786358,0.8016031665808073,21,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,99
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,18,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,21,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,18,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,21,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,18,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,21,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,18,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,21,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
